109	65	20	35	0	5	2	1	15	3	10	36	0	0
96	53	5	45	0	1	13	1	10	4	14	21	0	39
0	0	0	1	0	0	0	0	0	0	0	0	0	0
220	107	17	162	0	16	67	1	40	3	35	103	0	71
159	126	36	39	0	3	7	2	5	0	28	97	0	86
1013	1101	213	434	2	37	130	8	68	14	186	1011	0	418
15	7	6	8	0	0	0	0	0	0	3	12	0	0
12	34	4	4	0	1	0	0	0	0	5	20	0	0
145	208	38	40	0	6	4	2	21	5	37	277	0	60
114	152	7	32	0	0	4	0	0	0	10	94	0	25
765	890	306	1243	45	257	560	30	528	54	138	793	0	1485
1	1	1	0	0	0	2	0	0	0	0	0	0	0
1739	1426	347	1631	2	221	692	156	557	90	478	690	0	84
18	23	5	11	0	4	10	2	7	1	4	4	0	0
10	21	82	38	1	8	7	0	10	3	1	114	0	368
697	604	265	1068	36	447	946	43	1022	129	247	487	0	274
2	1	5	3	0	2	0	0	26	1	3	0	0	2
0	0	0	0	0	0	1	0	0	0	0	0	0	0
0	1	0	0	0	0	30	0	2	1	2	0	0	0
562	393	154	622	1	66	215	23	256	37	111	280	0	112
1	2	0	1	0	0	1	0	1	0	2	0	0	0
772	735	496	2489	82	272	277	26	869	99	244	674	0	4792
676	627	468	2416	68	281	253	805	911	106	230	620	0	4801
219	196	238	708	36	215	154	790	603	65	113	331	0	1030
294	251	206	649	91	199	424	450	710	71	86	595	0	1431
73	73	56	47	26	112	204	445	163	18	19	282	0	596
23	41	24	40	7	10	10	3	23	3	4	107	0	107
26	40	22	41	2	9	15	3	49	4	6	102	0	73
22	56	60	121	12	29	32	5	115	19	28	109	0	130
153	102	51	185	3	180	274	58	166	43	12	80	0	124
5	0	5	15	0	3	4	0	17	1	0	2	0	83
70	92	350	133	223	174	82	6	744	52	108	502	0	1017
2	2	21	26	14	5	3	0	19	3	5	17	0	93
0	4	0	0	0	2	1	0	9	0	2	5	0	239
2	0	4	0	0	2	0	0	99	1	4	0	0	0
383	1013	684	584	145	95	131	90	855	49	145	2212	0	5103
107	363	207	56	50	9	3	4	80	8	31	703	0	982
0	3	4	2	0	0	1	1	12	0	0	0	0	0
305	556	317	941	84	491	828	32	438	137	122	782	0	3909
1	1	0	0	0	1	0	0	0	0	3	0	0	0
5	0	0	9	0	0	4	0	0	0	1	0	0	0
459	508	308	1428	486	943	1111	24	1491	272	136	530	0	2456
2	0	0	1	0	1	0	0	4	1	1	0	0	2
383	331	158	1146	13	320	261	33	344	87	95	447	0	77
0	2	0	0	0	0	0	0	5	0	2	2	0	6
185	438	237	426	33	37	24	0	153	17	90	1241	0	3331
35	85	36	86	7	8	12	0	17	5	9	99	0	194
393	487	301	1925	17	246	492	16	431	108	99	444	0	1776
0	4	0	0	0	0	0	0	0	0	0	0	0	0
2	4	1	0	0	0	0	0	0	0	1	15	0	0
263	333	339	668	409	178	333	11	681	65	128	701	0	6940
23	75	42	15	12	0	0	0	2	0	35	379	0	367
125	108	452	308	668	374	536	47	1120	105	49	188	0	2085
30	14	19	363	14	109	91	3	225	36	14	17	0	3
121	118	53	259	18	116	159	7	380	77	24	46	0	10
298	315	204	1517	12	6213	7784	154	5618	1084	73	163	0	17
138	126	46	274	4	120	152	22	681	54	62	63	0	1
97	149	172	163	46	2986	3758	77	2633	362	59	261	0	2870
103	130	5566	132	3100	89	53	9	102	14	421	1665	0	43388
53	57	1048	50	56	101	29	0	55	24	289	1048	0	2724
35	68	17	269	0	42	35	7	137	25	4	36	0	1
277	285	666	1329	262	1970	2310	458	2985	372	143	557	0	4103
210	256	619	1392	301	353	855	66	705	152	123	334	0	6008
13	15	14	2	1	18	38	2	117	13	3	12	0	2
86	55	39	325	3	81	89	1	109	28	16	123	0	98
0	4	1	12	0	3	4	0	2	4	0	2	0	0
39	77	62	16	9	22	72	1	20	4	27	220	0	291
399	510	370	529	7	259	832	37	500	75	118	808	0	1843
124	131	52	105	24	52	136	2	146	15	18	111	0	168
449	330	87	199	5	10	30	1	112	3	99	228	0	207
69	106	28	23	5	0	0	0	1	0	24	121	0	40
174	125	26	118	0	19	67	4	15	5	11	112	0	9
1	4	0	1	0	1	2	0	1	0	1	7	0	0
4	1	0	2	0	0	0	0	1	0	1	1	0	0
12	50	314	4	215	10	24	8	31	3	31	241	0	3843
202	202	378	205	111	379	1303	103	1366	75	80	317	0	4546
286	361	413	706	202	824	1437	10	1215	150	108	443	0	2229
1	4	0	1	0	3	0	0	3	1	0	0	0	0
52	33	63	209	0	32	16	0	95	14	16	26	0	3
145	179	249	349	35	81	149	17	142	36	55	275	0	2108
218	272	560	905	32	184	453	14	280	63	132	578	0	2811
64	95	15	139	0	80	332	4	52	20	34	74	0	0
150	164	49	195	0	29	40	5	40	20	45	120	0	4
1	0	0	11	0	0	0	0	0	1	0	0	0	0
706	556	148	1214	0	377	684	149	507	120	192	274	0	5
2	3	1	0	0	1	2	1	3	0	1	0	0	0
17	15	4	213	0	5	0	0	5	2	37	22	0	0
356	252	181	646	5	118	237	10	272	61	118	292	0	562
0	0	0	0	0	0	0	0	1	0	0	0	0	0
325	1354	1699	885	487	110	154	6	217	40	343	3234	0	18892
36	41	46	238	1	7	53	0	58	7	10	84	0	575
0	0	0	0	0	0	0	0	0	2	0	0	0	6
5	10	1	20	0	12	52	0	6	6	0	27	0	58
840	243	2340	180	3272	219	257	139	577	59	244	1059	0	4167
222	219	173	585	91	272	245	49	817	76	48	297	0	369
0	0	1	13	0	0	0	0	0	0	1	3	0	0
3	1	1	3	0	5	0	0	3	0	0	1	0	0
75	99	81	269	128	97	240	12	235	20	35	101	0	1096
14	12	8	84	4	8	12	0	20	5	10	15	0	379
0	0	0	7	0	0	1	0	0	1	1	3	0	26
0	1	4	0	2	4	7	1	10	1	0	0	0	3
581	1020	419	981	70	359	1110	84	399	73	139	1406	0	2503
793	645	253	1175	2	137	471	9	587	69	180	536	0	30
4	1	6	0	0	2	1	0	3	1	4	6	0	0
5	7	3	2	0	0	1	0	1	0	0	0	0	0
2811	1896	596	3247	1	316	1130	296	1084	131	588	1332	0	115
447	358	84	321	6	11	65	0	25	4	118	139	0	1
6	8	1	5	0	0	1	6	1	0	1	1	0	0
5777	4220	910	5005	3	325	1179	96	864	155	1087	2061	0	48
1897	1831	711	2901	4	748	2263	139	2715	234	702	1158	0	899
1	0	1	0	0	2	2	0	3	1	0	1	0	0
62	73	39	130	0	0	2	2	25	3	11	29	0	1
11	5	3	0	0	1	0	0	0	0	0	14	0	0
689	428	172	559	21	31	194	13	37	16	132	420	0	547
1050	1146	666	2679	196	1668	2897	99	2631	341	349	1292	0	2367
1178	1255	1028	2376	363	960	1929	297	2094	253	386	1506	0	5387
568	604	581	450	206	387	465	283	1392	125	196	913	0	3749
17	8	10	8	0	1	1	0	3	0	5	23	0	0
2	0	0	13	0	0	0	0	0	2	0	0	0	0
0	0	0	0	0	1	0	0	0	0	1	6	0	0
40	116	109	103	2	15	33	7	120	13	15	150	0	702
4	2	1	18	1	11	40	1	41	3	0	0	0	0
19	14	6	105	0	20	10	0	23	11	4	6	0	0
4	4	0	0	0	0	0	0	1	0	0	2	0	2
11	17	0	6	2	0	0	0	0	0	5	14	0	34
0	0	1	0	0	0	0	0	2	0	1	0	0	0
1	0	1	5	0	0	43	0	0	0	0	1	0	0
400	633	1390	971	520	461	727	38	838	119	423	1983	0	19749
0	0	0	6	0	21	3	1	44	2	0	4	0	65
0	23	2	1	95	0	0	0	1	0	0	27	0	0
176	186	317	396	23	143	332	11	543	57	78	622	0	2832
1	0	0	0	0	0	1	0	0	0	0	0	0	0
163	203	113	241	12	105	47	1	54	25	30	292	0	825
195	264	204	383	345	52	82	5	186	43	61	479	0	845
342	345	99	670	0	244	284	3	218	39	125	347	0	70
0	0	1	3	0	2	2	0	3	0	0	0	0	0
28	25	13	63	0	194	226	1	33	21	6	27	0	5
0	0	4	5	0	1	3	0	6	1	4	4	0	0
7	5	2	3	0	1	0	0	11	0	5	53	0	0
54	43	9	13	0	0	0	1	0	0	24	22	0	11
0	1	0	0	0	0	0	0	0	0	0	0	0	0
6756	4853	1430	6234	173	679	2126	136	2377	276	1420	3125	0	973
1	0	1	0	0	0	0	0	0	0	0	5	0	0
269	240	100	385	2	52	207	7	84	26	80	208	0	340
0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	24	18	0	0	0	0	0	0	0	0	30	0	69
194	188	61	671	0	206	652	5	514	42	125	175	0	6
3	0	0	0	0	3	88	0	1	0	0	0	0	0
138	67	26	264	2	98	248	4	338	46	26	95	0	0
273	297	103	903	42	214	465	6	472	82	95	345	0	200
26	38	14	97	1	75	284	0	31	31	12	24	0	0
130	121	61	228	1	62	106	1	346	19	27	195	0	47
478	381	274	875	11	234	306	80	557	55	104	544	0	699
16	2	7	36	0	22	25	3	10	3	2	8	0	0
117	91	58	239	6	46	65	0	220	14	19	169	0	332
21	27	5	51	10	16	20	1	46	2	6	14	0	36
605	725	448	1061	22	292	398	17	804	99	187	865	0	5465
773	658	345	1227	7	292	488	17	706	73	186	755	0	2386
19	46	17	40	0	2	3	0	65	1	4	14	0	0
10	4	4	7	0	0	3	0	13	1	2	23	0	46
60	51	55	55	0	5	44	0	11	4	21	48	0	67
976	751	487	1857	229	390	757	25	1049	164	255	730	0	403
1	1	0	2	0	18	42	1	5	8	0	0	0	0
45	51	36	273	72	11	18	2	83	18	33	14	0	150
14	4	6	25	0	7	9	0	4	5	2	2	0	0
2	3	0	0	0	0	0	0	1	0	0	16	0	0
19	3	3	49	0	90	301	4	55	31	0	2	0	0
286	175	80	565	0	48	70	1	66	15	71	171	0	37
42	30	15	378	0	62	122	2	58	26	16	18	0	3
21	21	12	106	0	33	78	14	55	4	6	14	0	0
55	54	40	88	0	3	24	6	11	8	16	73	0	854
79	36	25	63	0	22	21	3	86	5	18	48	0	94
0	2	0	0	0	1	0	0	8	0	0	0	0	0
569	2006	735	686	72	106	166	100	156	47	183	2938	0	4188
1	3	0	0	0	0	0	0	1	0	0	0	0	0
0	0	1	3	0	2	2	0	1	1	0	0	0	0
0	9	1	3	0	0	0	0	1	0	0	1	0	0
8	16	11	9	0	21	12	0	22	6	4	14	0	0
0	0	1	0	0	1	4	0	13	2	0	2	0	0
5	3	0	8	0	2	1	0	3	1	0	1	0	0
6	2	20	126	0	7	7	1	7	4	2	11	0	34
251	147	103	278	0	110	229	11	203	34	57	152	0	34
2	0	2	0	0	0	0	0	4	1	0	5	0	0
54	22	6	41	0	0	0	0	145	1	10	22	0	0
63	53	3	14	0	0	0	0	3	0	21	6	0	0
15	15	4	8	0	1	4	1	1	0	10	0	0	0
1065	705	185	793	1	109	262	4	116	52	150	421	0	8
309	240	65	380	0	219	978	145	563	80	80	97	0	1
3	0	0	0	0	0	0	0	0	0	1	1	0	0
570	453	130	626	4	81	229	8	399	39	131	268	0	1
2151	2073	1096	2883	352	240	709	39	1584	125	559	2421	0	2235
32	30	5	4	0	0	4	0	4	0	4	32	0	22
5	22	2	19	0	0	0	0	4	0	0	7	0	0
85	41	37	141	123	56	161	8	73	12	14	32	0	4
11	11	10	4	0	2	2	0	15	2	2	11	0	0
581	732	265	615	51	24	46	32	101	9	88	1257	0	3286
219	209	63	235	0	29	27	2	108	11	56	185	0	441
73	82	24	24	0	5	9	0	26	2	32	85	0	105
3	5	6	10	0	0	11	0	5	0	0	6	0	0
221	311	87	64	7	12	23	4	7	5	31	308	0	228
3721	2831	964	5267	32	1544	2795	121	3480	487	1203	2545	0	579
50	42	14	23	0	10	3	2	9	2	18	39	0	2
10	0	0	0	0	0	0	0	0	0	2	1	0	0
64	63	28	39	5	90	114	0	86	9	24	64	0	2
139	132	31	157	0	57	194	3	181	16	39	99	0	425
1520	1214	436	2375	11	427	860	233	1709	172	564	1409	0	132
400	348	157	745	11	219	205	49	678	74	193	500	0	70
13	0	6	13	1	3	0	0	2	1	1	7	0	9
274	529	193	445	32	159	156	52	350	32	92	785	0	2443
2	2	3	3	0	2	1	0	1	0	2	4	0	0
309	286	215	476	74	326	309	30	485	82	132	646	0	1033
135	152	89	923	8	215	444	15	601	90	95	124	0	385
29	29	11	285	0	47	134	6	210	20	5	8	0	60
1	0	8	3	3	9	2	3	11	3	0	18	0	0
375	306	213	1330	30	739	1495	24	1366	197	107	301	0	28
3	11	0	0	0	0	0	0	1	1	1	27	0	12
0	0	0	0	0	0	0	0	3	0	0	0	0	0
104	62	27	657	0	66	67	1	120	15	46	41	0	25
41	69	23	6	0	2	7	13	7	1	2	62	0	134
169	363	87	101	0	41	171	25	77	8	52	535	0	491
47	31	19	21	6	8	14	0	6	2	16	52	0	6
311	191	111	553	12	89	163	7	237	32	91	183	0	8
0	0	0	0	0	0	0	0	2	0	0	0	0	0
0	1	7	0	0	0	1	0	0	0	1	0	0	0
2159	1960	1174	2710	48	409	1045	75	1072	101	544	1236	0	6793
172	142	248	252	3	115	351	4	383	37	92	129	0	2351
55	40	28	81	0	1	5	1	4	2	20	11	0	0
6	10	5	32	0	8	17	0	39	6	9	4	0	15
2198	1628	301	1490	25	82	290	14	142	35	374	569	0	26
1059	663	157	684	0	64	188	11	379	40	149	380	0	5
19	13	6	29	0	6	0	0	0	0	3	12	0	0
7	2	1	4	0	0	0	0	0	0	1	3	0	18
432	273	46	170	0	2	22	3	27	3	49	143	0	2
822	622	95	666	0	26	196	7	240	15	108	220	0	0
1382	992	164	1030	0	38	94	59	70	20	244	428	0	0
8791	6396	1508	10025	30	820	1901	394	2173	303	1631	3407	0	1230
0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	0	1	3	0	0	0	0	0	0	3	0	0	0
1	0	0	0	0	0	0	0	0	0	0	0	0	0
0	1	3	1	0	5	18	0	2	2	2	1	0	11
84	244	103	8	12	3	10	1	3	1	34	788	0	305
149	164	66	92	13	75	99	5	402	14	23	336	0	675
160	113	33	69	1	101	84	3	198	23	23	97	0	44
81	32	10	27	0	0	3	0	10	2	8	36	0	3
65	109	87	123	2	57	54	0	152	4	35	334	0	426
78	67	16	33	0	0	9	0	11	6	23	27	0	0
0	1	4	0	0	0	0	0	0	2	1	0	0	0
8	5	0	2	0	0	0	0	0	0	1	9	0	0
1	7	0	0	0	0	0	0	0	0	0	1	0	0
2	1	1	0	0	0	0	0	1	0	0	2	0	0
715	544	115	482	1	25	62	45	172	12	147	205	0	2
6	19	0	18	0	0	0	0	0	0	1	2	0	0
7104	4523	1048	5069	6	375	1400	147	1008	174	1173	2385	0	6
103	72	18	151	0	46	38	7	104	9	37	47	0	1
0	0	0	3	0	1	6	0	1	0	0	1	0	0
3	0	0	0	0	0	0	0	0	0	0	0	0	0
196	142	24	170	0	2	25	0	5	5	22	53	0	1
96	95	10	74	0	3	0	0	11	3	31	20	0	13
4072	2477	600	3669	7	272	537	67	686	129	580	1653	0	32
0	3	0	4	0	0	0	0	0	1	0	0	0	0
3	6	1	0	0	17	14	1	20	4	0	0	0	0
9	10	0	5	0	0	0	0	0	0	2	1	0	0
18	2	0	2	0	4	0	0	0	0	0	5	0	0
580	486	187	1131	0	84	193	2	82	39	160	492	0	2
17	14	23	11	76	0	0	1	0	0	4	49	0	515
97	79	15	113	0	107	72	3	54	12	16	61	0	0
13	25	5	77	0	1	4	0	3	2	0	2	0	0
10	21	2	10	0	4	24	3	7	1	1	3	0	0
6160	5838	1664	14409	144	1515	2850	188	5873	536	1661	3620	0	884
29	73	8	360	0	2	2	0	11	1	3	38	0	16
187	187	120	920	0	7	13	0	41	11	63	165	0	1
41	22	18	16	0	2	0	0	7	2	4	10	0	0
35	43	14	35	0	0	0	0	6	4	7	2	0	0
48	15	8	8	0	2	10	1	3	1	13	12	0	0
78	62	14	89	0	10	21	9	50	2	15	39	0	12
5	4	2	2	0	0	1	0	1	0	0	0	0	0
444	512	193	3070	46	367	518	20	2122	130	139	370	0	81
2	4	0	8	0	1	0	0	5	0	1	0	0	0
16	5	6	0	0	0	0	0	37	2	4	7	0	0
661	886	631	2002	63	1119	1241	159	2002	273	339	1253	0	6653
213	270	114	415	16	51	34	4	78	20	60	565	0	417
1	2	0	2	0	56	138	2	31	9	3	0	0	38
440	724	341	394	62	30	110	3	280	23	108	1247	0	1570
35	19	89	7	11	0	0	0	1	4	11	130	0	287
3	6	1	3	0	0	0	0	2	0	0	0	0	0
3	6	1	3	0	0	0	0	2	0	0	0	0	0
3	0	38	1	6	2	3	0	1	2	8	26	0	125
20	60	115	108	11	31	11	11	57	7	23	143	0	523
2880	2964	2118	7404	876	3724	4834	517	8926	832	885	3101	0	6280
74	111	86	167	21	103	138	1	199	38	31	63	0	58
0	0	1	0	0	10	10	0	4	3	0	0	0	0
12	6	16	11	0	21	29	2	89	4	0	8	0	0
13	6	5	14	3	3	4	0	3	0	0	2	0	0
105	119	52	302	17	43	66	2	90	9	46	170	0	108
0	0	0	1	0	3	0	0	0	0	0	0	0	0
1	2	0	0	0	0	0	0	0	0	2	1	0	0
247	217	59	124	10	4	11	3	61	2	47	197	0	295
2296	2168	1380	3956	299	805	1489	1269	2509	316	698	1830	0	1807
15	16	7	53	1	12	26	13	26	5	2	35	0	0
602	632	487	1562	43	292	477	1217	840	108	180	491	0	621
3	8	2	5	0	0	3	0	2	0	2	0	0	0
2	0	3	5	0	3	1	0	21	6	1	3	0	48
3	2	0	1	0	1	2	0	8	5	1	0	0	1
29	18	13	55	0	45	64	2	36	5	2	18	0	0
151	139	102	160	10	5	14	0	14	3	39	126	0	121
274	285	510	636	245	138	152	2	382	40	101	372	0	802
22	6	5	46	0	8	2	2	6	1	5	1	0	0
2	2	10	9	0	4	15	1	28	1	0	6	0	0
2329	2452	947	6765	461	30892	122311	3385	24898	4952	794	1327	0	782
82	90	70	235	1	108	36	8	187	27	13	75	0	297
126	100	52	93	1	283	893	5	486	41	25	129	0	7
4	11	12	34	0	9	4	0	21	13	3	12	0	1
231	160	78	681	2	224	181	12	423	66	144	83	0	13
335	370	255	977	47	147	393	4	856	64	165	217	0	342
414	2088	2753	600	175	167	438	9	520	55	526	1413	0	5054
4518	3519	874	4973	23	455	1065	105	993	165	755	4020	1	1484
4	3	0	1	0	6	27	0	0	5	0	1	0	0
181	101	39	49	0	0	8	1	10	0	20	51	0	0
6	6	3	1	0	2	4	0	10	0	0	3	0	0
4	2	0	23	3	5	59	2	48	4	3	0	0	4
6	2	0	18	1	14	26	5	59	7	1	2	0	17
1	0	0	28	0	0	0	0	5	0	0	0	0	0
0	0	0	1	0	0	1	0	1	0	0	0	0	0
3	0	6	7	0	23	3	0	42	4	6	0	0	0
1	0	0	1	0	6	1	0	12	0	5	0	0	0
0	0	6	3	0	8	0	0	20	2	4	0	0	0
5	0	0	3	0	2	0	0	0	0	0	0	0	0
555	4713	2301	319	266	136	148	53	187	36	821	13280	0	34454
137	111	85	535	7	771	564	75	1242	178	36	159	0	81
47	31	16	61	0	31	13	2	40	13	15	22	0	1
0	2	1	1	0	32	55	2	61	9	0	1	0	0
34	52	12	55	0	24	75	2	48	17	14	38	0	2
1123	1174	551	2167	38	390	807	234	848	129	243	1584	0	10340
458	465	463	1838	278	718	1087	117	1936	255	189	453	0	1037
18	9	10	212	0	66	58	3	61	18	12	18	0	0
462	360	196	1333	28	215	372	15	412	84	65	703	0	8896
6	16	10	176	13	0	1	0	5	0	3	27	0	40
370	408	1215	771	448	526	803	21	1730	224	184	928	0	5444
1	0	2	0	2	2	7	0	6	1	0	1	0	0
6	6	6	5	0	1	0	0	1	0	4	1	0	0
147	139	249	444	57	202	289	38	554	74	38	297	0	817
3	6	11	0	7	3	3	0	3	1	3	11	0	20
0	8	2	0	0	1	0	0	4	0	1	1	0	0
10	12	42	47	33	21	73	27	46	10	3	42	0	302
13	11	5	69	4	113	123	2	205	18	1	29	0	60
1	0	1	0	1	10	19	2	18	4	0	2	0	122
144	252	448	114	89	42	78	71	225	26	98	2680	0	19738
117	206	401	27	48	11	26	67	71	5	90	2509	0	18474
3	1	6	0	0	1	1	0	1	0	0	0	0	0
23	13	6	59	0	5	6	1	5	1	6	25	0	2
299	380	778	916	304	1132	1761	163	2359	266	138	795	0	7798
20	13	13	11	0	18	5	0	17	7	4	22	0	3
11	11	11	4	0	6	2	0	9	5	4	20	0	3
41	63	25	292	2	31	32	2	116	19	21	71	0	234
6	14	13	11	0	0	0	0	3	0	3	23	0	149
219	269	195	436	163	198	293	11	442	62	125	574	0	1133
8	9	5	14	0	37	13	1	32	7	4	2	0	0
0	0	0	0	0	1	2	0	1	0	0	5	0	0
561	997	407	1276	17	522	705	18	397	144	145	1754	0	953
1	4	1	2	0	2	4	1	3	1	1	7	0	0
1	0	0	1	0	4	0	0	0	0	0	0	0	1
56	67	19	254	0	453	863	4	1007	117	9	49	0	230
0	0	0	7	0	2	0	0	3	0	0	0	0	0
2	7	3	3	0	125	24	6	29	4	1	0	0	0
1	0	0	16	0	0	3	0	2	0	0	0	0	0
34	34	60	45	3	88	94	4	423	23	13	67	0	793
0	0	0	0	0	0	0	0	0	0	0	1	0	0
0	0	0	0	0	0	0	0	0	0	2	1	0	0
273	260	90	670	0	162	473	55	445	59	80	184	0	41
34	33	26	64	2	54	142	4	132	15	34	53	0	5
89	114	43	308	1	55	61	3	189	5	100	32	0	9
0	1	1	5	0	2	8	1	3	4	0	0	0	0
36	37	14	51	1	1	7	0	38	3	3	3	0	5
34	85	78	29	20	31	88	3	205	6	21	171	0	1862
185	131	26	158	0	8	19	1	73	2	27	40	0	3
49	51	33	139	0	150	191	2	535	57	18	34	0	1
210	180	96	593	4	304	557	28	506	95	51	174	0	20
107	142	46	272	1	44	54	6	195	18	26	96	0	9
550	937	516	778	620	138	545	3	195	48	154	1641	0	4475
408	332	98	443	1	87	68	5	72	34	92	141	0	43
4	2	0	10	0	0	6	0	0	1	4	0	0	0
1159	1133	521	4600	14	3491	4724	91	3055	677	315	631	0	10
2	0	2	1	0	2	2	0	1	0	0	0	0	0
10	4	1	37	0	2	2	1	12	1	7	12	0	0
35	28	17	169	1	53	11	3	48	5	4	12	0	0
9	1	7	1	0	3	2	0	7	0	0	1	0	0
1403	1284	398	4120	12	374	553	327	792	152	333	646	0	35
9	3	17	10	0	1	0	0	2	0	6	0	0	0
0	1	0	1	2	3	0	0	3	0	1	0	0	9
13	15	3	34	0	19	46	3	37	6	6	16	0	0
0	0	0	0	0	1	0	0	3	0	0	0	0	0
43	6	7	15	2	6	9	0	32	5	5	1	0	0
485	407	161	760	4	202	266	30	856	80	140	252	0	4
0	0	0	0	0	1	0	0	1	0	0	0	0	0
46	36	24	31	0	2	10	1	10	2	16	27	0	0
464	304	166	741	0	239	484	16	261	51	155	269	0	3
0	5	0	2	0	60	100	0	13	6	0	1	0	0
3	1	0	0	0	0	1	0	1	0	0	0	0	0
3	2	2	2	0	0	0	0	0	0	0	1	0	0
4	1	4	1	0	0	0	0	2	0	2	0	0	0
8	12	10	26	1	4	6	0	26	3	4	8	0	202
204	350	116	256	58	104	119	8	466	38	46	440	0	1374
0	0	3	1	0	0	1	0	1	0	0	1	0	0
0	0	0	0	0	1	1	0	1	0	0	0	0	0
174	161	195	458	31	352	236	15	851	87	52	157	0	481
1	0	0	1	0	0	0	0	0	0	0	0	0	0
336	317	194	1103	78	1077	1154	41	2215	240	172	202	0	100
1	3	3	0	0	0	2	0	7	0	0	8	0	0
247	362	154	582	1	139	125	22	365	51	56	572	0	3590
494	483	222	1081	1	242	212	14	436	82	125	814	0	1745
41	27	12	34	0	3	1	0	8	3	14	40	0	0
0	7	2	1	0	4	3	0	5	2	0	3	0	0
3	8	1	29	0	29	39	0	32	6	9	3	0	0
81	65	25	98	0	17	16	0	7	2	9	48	0	1
155	155	57	250	0	119	225	4	440	39	34	118	0	85
195	192	61	245	0	128	235	8	450	45	45	150	0	87
125	89	25	275	5	108	178	11	77	35	28	108	0	7
15	9	4	7	0	17	69	3	20	5	2	8	0	6
179	124	58	321	3	180	339	8	431	56	54	157	0	2
47	32	6	68	3	32	19	3	28	8	11	42	0	0
44	57	28	80	2	51	64	13	151	16	8	33	0	306
0	0	0	0	0	0	0	0	1	0	2	0	0	0
526	548	222	1160	23	329	492	17	604	105	337	748	0	1549
0	8	4	2	0	0	0	0	10	0	0	33	0	42
49	97	267	91	250	72	84	15	129	16	68	400	0	990
13	42	77	4	192	12	22	1	31	3	20	169	0	508
4	11	49	18	124	6	20	0	8	1	27	92	0	493
110	85	333	372	266	466	491	121	626	88	70	226	0	2837
0	0	0	0	0	0	0	0	6	0	1	0	0	0
7	15	86	31	5	35	37	2	40	6	10	67	0	827
3	12	159	66	184	12	20	4	10	2	4	82	0	914
109	105	175	307	79	400	550	12	535	88	70	132	0	1350
2	0	0	1	0	0	0	0	1	0	1	0	0	0
351	524	287	1204	92	470	543	35	611	107	119	591	0	1892
8	20	87	77	123	24	47	232	111	8	2	120	0	406
635	521	190	4430	116	4421	5271	180	7621	914	105	334	0	17
1	0	5	0	0	1	2	2	2	1	0	0	0	0
70	48	27	242	109	77	164	13	259	29	21	27	0	10
13	9	7	140	3	31	23	8	85	7	1	2	0	2
2	0	0	0	0	0	0	0	4	0	0	0	0	0
79	65	39	181	2	60	97	4	427	14	33	60	0	0
46	24	74	341	67	47	185	6	361	36	10	54	0	198
52	24	19	95	6	72	71	3	266	23	2	15	0	0
31	16	14	234	0	33	34	9	68	10	11	7	0	0
0	2	0	1	0	2	1	0	6	0	0	0	0	0
242	287	92	2034	69	952	943	50	4072	203	37	105	0	36
43	64	46	539	4	71	66	8	261	36	12	37	0	2
780	801	332	2226	75	471	1061	169	443	148	231	913	0	713
173	281	181	845	32	678	1073	304	839	186	54	325	0	2559
0	6	0	3	0	3	5	0	1	0	1	1	0	1
31	39	14	130	4	37	68	5	133	15	13	10	0	37
830	1216	1049	2854	232	758	934	98	1332	257	267	2266	0	3941
5	24	0	0	0	0	0	0	0	0	0	7	0	61
2	1	2	14	0	2	7	9	0	1	2	16	0	3
7	4	41	19	6	8	19	0	60	2	9	23	0	82
25	12	102	77	489	28	93	17	258	12	35	66	0	1307
8	7	58	33	479	16	47	9	146	6	25	40	0	1171
55	45	145	194	42	59	53	4	913	20	36	126	0	1583
6	0	0	4	0	2	0	0	0	0	0	1	0	0
25	19	52	210	8	72	226	5	203	14	7	23	0	410
58	17	31	143	1	208	175	8	213	46	9	21	0	57
0	0	0	1	0	7	8	0	28	2	0	0	0	0
11	3	9	17	3	22	26	2	95	11	3	27	0	0
79	83	61	316	25	215	377	23	1011	77	33	87	0	614
13	10	30	20	10	44	56	8	129	10	9	39	0	726
7	16	15	82	8	56	249	6	286	26	5	9	0	21
15	14	70	80	46	74	138	15	265	32	11	50	0	671
6	8	5	89	3	71	64	1	87	19	1	1	0	58
16	31	70	221	85	220	692	12	345	33	10	41	0	222
30	41	18	375	6	68	43	4	142	12	14	14	0	15
12	10	24	1392	10	32	69	1	104	5	9	10	0	119
6	7	84	39	90	16	14	5	50	2	12	41	0	845
77	134	170	216	47	237	140	10	320	61	18	276	0	2158
1	2	0	0	2	4	3	2	14	1	0	8	0	0
18	20	76	1	66	9	26	1	30	3	35	101	0	1097
14	8	54	50	9	58	81	2	110	18	4	35	0	2205
59	364	90	71	35	20	28	16	32	5	19	599	0	1250
330	564	215	797	59	209	395	67	334	52	101	774	0	1609
180	153	60	1104	0	1306	2479	11	1026	192	69	232	0	413
167	184	51	434	0	119	225	4	229	27	40	239	0	127
61	39	10	112	1	16	19	0	7	3	10	47	0	1
0	0	0	6	0	2	1	1	3	0	0	0	0	0
229	134	72	394	0	136	113	4	194	27	40	110	0	16
5	4	8	7	0	7	5	1	4	1	0	2	0	1
16	14	7	11	0	4	18	0	15	2	5	5	0	0
42	73	1	43	0	51	111	0	68	7	4	35	0	40
0	0	1	20	0	33	80	0	27	2	2	5	0	17
