4	1	2	8	1	0	19	42	0
0	0	0	0	0	0	0	3	0
0	0	0	1	0	0	0	3	3
2	6	0	5	0	2	22	33	0
100	144	44	224	54	10	269	285	42
0	0	0	2	0	0	0	0	0
16	15	5	4	12	1	146	48	4
1	7	0	0	0	0	3	2	0
0	0	0	1	0	0	0	6	4
3	2	0	4	1	0	1	0	0
9	26	1	22	10	0	5	3	7
2	8	0	2	2	8	37	97	1
32	53	2	62	12	4	7	13	8
670	868	989	1042	360	6	1033	1608	224
1	1	4	2	6	0	0	0	0
8876	7949	2153	14456	2105	13	1764	2068	2487
21	22	18	14	13	1	0	0	14
0	0	0	0	0	0	0	1	0
0	0	0	2	0	1	0	5	2
0	1	0	1	0	0	0	1	0
17	19	1	53	7	0	1	3	6
53	41	0	53	2	0	2	1	30
1	0	0	3	2	0	1	0	4
0	7	0	2	3	0	3	2	1
302	128	36	226	37	0	295	113	38
4	3	0	1	0	0	0	0	0
6123	5510	3383	10346	2206	326	1334	1180	1715
4	2	2	5	0	0	0	0	1
6	48	10	8	4	0	0	8	0
0	0	0	2	0	0	0	1	1
10	3	0	3	2	0	0	0	3
1	0	0	4	0	0	0	0	0
43	164	0	29	6	0	0	0	10
0	0	0	5	0	0	0	0	0
59	40	212	123	31	2	16	5	10
50	39	213	106	28	2	12	5	10
447	339	87	669	111	5	107	180	107
4	0	0	10	2	0	0	0	0
220	198	58	387	67	0	46	486	82
20	3	0	1	0	0	0	3	1
1673	1265	2118	2598	660	119	386	483	364
2	1	1	2	1	0	0	0	0
2	0	10	2	5	0	0	0	0
9	0	5	6	5	0	0	0	0
5	2	0	0	0	0	1	3	0
390	413	110	726	143	0	116	71	122
2658	2686	307	4474	705	1	1154	515	680
7	4	0	11	4	0	5	1	0
1	3	31	13	15	3	0	0	3
0	1	0	4	1	0	0	0	2
910	698	174	1470	211	1	201	179	237
4	0	0	1	1	0	0	1	0
0	6	17	53	5	0	0	0	16
4428	4675	1686	7950	1018	12	1243	1444	1354
1	1	0	0	0	0	0	0	0
166	103	70	248	40	0	19	16	39
108	93	36	232	40	1	21	36	37
5	4	0	13	2	1	4	9	4
0	0	0	1	0	0	0	2	0
1	0	0	0	1	0	0	0	0
4	0	0	8	3	0	2	1	1
18	6	6	19	5	0	0	0	5
48	100	12	79	13	0	9	4	26
0	0	0	2	0	0	0	0	0
477	665	390	917	328	62	114	240	173
4	0	7	4	2	0	0	3	0
220	179	134	425	68	6	37	128	54
0	0	0	3	0	0	0	0	0
137	168	632	325	104	14	8	3	61
47	44	19	90	7	0	0	1	23
57	49	9	36	24	0	10	9	1
4	0	8	4	0	0	0	0	22
23	4	0	11	1	0	0	4	3
749	590	92	1307	225	2	189	144	171
0	0	0	0	0	0	0	0	1
4	0	0	6	1	0	0	0	1
29	21	2	23	2	0	2	3	4
462	473	2398	990	501	68	607	215	187
404	447	1598	877	279	44	598	198	142
1	5	15	6	2	0	0	0	1
54	58	469	91	84	19	40	119	25
27	0	2	5	3	0	0	1	3
903	648	144	1361	159	0	117	115	206
1	0	0	0	3	0	0	0	2
10	6	6	44	7	0	0	0	6
2	3	0	4	0	0	1	0	0
1239	1198	1082	2513	412	10	851	272	406
167	71	25	262	43	0	7	30	47
9	15	9	17	2	0	0	0	10
29	19	0	27	9	0	30	0	7
2	6	0	1	0	0	0	3	0
394	317	50	508	83	0	187	33	65
3	3	0	1	0	0	0	0	0
7	6	0	2	0	0	0	2	0
12	26	3	41	0	0	16	6	7
1	1	0	1	0	0	0	0	0
731	537	510	954	304	37	454	583	202
1	1	0	2	0	0	0	0	0
318	401	929	627	209	14	115	112	122
0	1	4	1	2	0	0	39	1
82	93	97	88	58	0	58	14	24
54	146	188	170	53	1	122	23	22
304	258	883	453	128	20	16	75	137
9	6	14	3	6	1	0	1	8
1	1	11	4	6	0	1	7	1
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
854	850	159	1501	209	2	141	375	244
0	0	0	3	0	0	3	0	2
92	74	7	166	33	0	25	28	35
8	0	0	3	0	0	0	0	0
4	4	64	17	31	8	6	12	4
3	0	0	9	0	0	0	0	0
0	1	0	1	1	0	0	0	0
4	4	0	2	0	0	0	1	0
477	642	29006	3733	12233	3458	7	21	1705
0	0	0	2	3	1	0	4	0
1	2	0	11	2	0	1	0	1
0	2	0	0	0	0	3	8	0
5455	4989	892	8631	1187	8	1354	1006	1468
0	0	0	0	0	0	1	4	0
10	15	12	33	5	0	0	0	3
414	222	282	558	95	0	90	23	63
110	48	94	98	16	3	19	34	15
704	825	3086	1403	498	137	161	140	305
219	349	1078	450	175	94	96	56	103
160	362	1042	243	208	36	591	931	63
4	57	5	3	1	1	7	12	0
481	388	8	393	71	0	297	51	63
0	0	0	0	0	0	0	0	0
2	1	0	10	0	0	0	0	2
2	0	0	1	0	0	6	2	0
279	224	81	360	84	0	18	68	55
22	0	0	17	5	0	0	1	6
6	23	0	3	3	0	0	0	3
29	12	0	54	3	0	0	18	4
44	27	2	68	4	0	1	2	11
6	4	1	31	5	0	0	0	8
0	0	0	2	1	0	0	1	0
7	0	0	2	0	0	0	0	1
4	0	0	9	1	0	0	3	4
1919	1520	203	2360	503	0	610	391	407
4	0	0	12	0	0	0	0	0
3	0	4	15	2	0	0	0	1
2	0	0	11	2	0	0	0	1
25	5	1	39	10	0	2	6	7
1	0	0	2	0	0	0	2	0
2	6	0	7	1	0	0	1	1
3	14	2	2	0	0	0	0	0
13	23	1	41	5	1	2	0	6
1	0	2	2	1	0	0	0	0
70	100	783	168	152	42	7	32	39
177	441	273	274	90	2	19	202	78
6	6	2	4	4	0	1	4	0
4	5	0	3	0	0	0	0	0
5	32	20	16	4	0	3	0	2
50	30	118	91	19	4	133	94	16
0	1	0	4	0	0	0	0	0
11	21	30	4	10	2	1	1	2
19	19	26	60	13	2	8	170	13
684	866	7834	876	400	64	442	137	230
13	0	458	1	27	0	0	0	0
669	580	1541	1091	330	52	327	133	201
5	0	49	10	0	8	0	0	0
762	665	158	1074	154	2	151	86	158
0	1	9	8	0	0	0	16	0
2	1	0	14	0	0	1	3	1
0	0	0	4	1	0	0	0	1
1	4	0	1	0	0	0	0	0
24	4	2	32	2	0	9	10	1
103	139	38	169	30	0	15	19	30
76	61	76	156	40	0	7	7	29
876	956	1759	1302	670	88	445	448	317
7	18	4	30	6	0	5	1	11
1854	2328	4081	2980	1018	214	735	796	607
1493	1756	3589	2514	852	203	669	694	523
1	0	0	1	0	0	2	0	0
63	101	2	75	30	2	56	121	18
3	9	1	8	0	0	0	6	0
18	17	2	0	5	0	0	1	0
263	349	980	509	209	55	172	431	89
105	139	436	170	146	30	61	118	55
208	265	943	402	201	33	38	103	129
195	467	200	348	92	0	49	70	88
542	456	314	687	231	32	98	295	138
610	1002	103	904	132	42	407	105	176
0	7	0	6	0	0	0	0	0
275	145	1626	388	390	98	40	54	102
1373	1519	4579	1816	682	122	188	283	474
5	0	3	4	2	0	2	3	0
0	0	0	1	1	0	1	0	0
3	8	0	1	0	0	4	0	0
615	1088	176	997	197	4	282	268	180
1546	1627	1970	2381	661	24	344	640	335
38	14	3	13	3	0	0	0	1
25	77	16	4	10	0	0	0	1
3	4	20	3	6	3	0	0	1
1	0	0	16	1	0	0	3	0
28	53	44	37	33	0	79	18	23
88	373	1060	157	408	133	201	288	111
0	13	320	5	228	106	0	1	63
1	2	0	4	0	0	0	0	1
0	1	0	3	0	0	4	0	0
23	56	621	88	110	5	17	53	41
0	0	0	1	0	0	0	0	0
0	3	43	1	19	2	3	12	0
13	98	1363	91	231	119	41	10	181
2	14	21	2	4	1	1	3	1
349	495	435	364	163	3	289	518	95
215	329	112	278	90	27	47	289	85
6	13	0	15	1	0	0	4	6
217	401	1546	269	333	134	321	202	68
266	590	141	414	79	0	68	94	93
216	507	96	312	62	0	65	61	76
2946	2525	371	3819	584	1	675	506	709
17	30	2	66	6	0	1	6	10
1	9	0	0	0	0	0	0	1
1	1	0	1	0	0	0	0	6
0	0	0	3	0	0	0	0	3
1	0	0	1	0	0	0	0	1
1	0	1	11	0	0	0	0	3
1	6	0	8	1	0	0	0	2
0	0	0	0	0	0	0	0	0
10	4	0	0	2	0	0	0	0
1141	1040	13344	2404	1618	195	160	499	535
1114	926	6210	2107	875	247	472	334	362
10	0	0	14	0	0	0	0	1
3787	4382	985	4533	948	11	1724	1705	895
8	1	0	10	0	0	0	1	0
53	15	8	42	7	0	0	0	2
29	6	0	27	8	0	1	1	0
9	3	1	20	2	0	0	0	4
55	2	4	40	7	0	1	0	8
28	6	7	28	7	0	1	0	11
41	39	0	86	7	0	0	9	12
52	13	4	47	6	0	4	0	9
72	25	4	44	3	1	4	0	15
60	52	0	80	4	2	0	0	16
2	10	0	13	4	0	0	1	2
3	1	1	3	0	0	0	0	0
9	13	1	9	8	1	89	9	3
711	531	456	795	237	10	289	206	142
828	794	393	1199	269	3	683	522	253
5	3	1	6	0	0	39	14	0
0	20	0	13	2	0	96	20	0
0	1	0	0	0	0	0	0	0
324	266	53	261	80	6	45	117	70
1952	1904	5006	2560	1119	143	613	672	585
324	777	25	554	125	0	367	605	139
92	181	8	206	42	0	165	176	49
0	2	4	6	13	0	6	5	0
33	2	2	16	11	22	1	6	2
320	380	2339	493	354	31	120	110	145
38	118	44	102	20	1	5	28	18
364	316	914	641	186	3	65	143	119
330	572	339	552	126	0	133	68	129
5	7	6	10	5	0	19	4	0
864	938	123	1295	257	5	377	383	175
0	0	0	2	3	1	2	1	0
145	86	101	354	55	5	34	51	48
1	0	0	3	0	0	0	0	0
525	402	1036	897	243	29	153	50	151
6	1	0	4	3	0	0	0	0
48	109	25	91	21	0	7	30	36
176	91	65	256	60	1	8	10	29
526	474	15	428	71	0	117	105	65
969	971	93	1224	259	0	229	306	230
40	96	0	52	25	0	5	13	28
106	121	22	151	28	1	19	184	33
2	0	0	1	4	0	0	3	3
149	203	44	284	84	2	79	233	84
1	0	0	1	0	0	0	4	0
1	1	0	7	0	0	0	0	0
94	114	5	76	57	1	63	83	23
36	218	0	102	48	0	280	69	12
10	0	1	7	5	0	0	36	2
1	2	0	9	0	0	0	2	0
2	5	0	0	2	0	0	0	0
613	456	45	629	159	2	176	216	123
29	2	0	4	6	0	0	1	0
0	0	0	0	0	0	0	0	0
1083	1029	132	1395	228	1	347	116	248
3	1	0	5	0	0	0	1	0
8	0	4	26	2	0	7	0	0
23	13	0	2	0	0	0	0	0
1	0	0	13	2	0	0	2	5
0	0	0	3	0	0	0	0	0
13	1	0	6	0	0	0	0	1
5	39	2	13	4	0	25	39	15
1063	931	154	2000	311	0	274	267	354
1179	1199	1025	2168	437	6	211	367	323
2687	2392	1597	3692	783	58	1162	815	616
228	139	67	275	54	2	40	81	49
8	0	0	8	5	0	2	0	0
0	0	3	5	3	0	1	22	0
40	48	75	12	17	0	0	16	4
0	0	21	12	3	0	2	0	0
857	1255	496	1124	322	16	1085	677	228
2	12	0	5	3	0	3	4	0
1223	1539	1249	1649	697	50	539	384	434
52	74	212	148	34	15	50	48	63
103	95	9	87	31	0	947	558	15
0	1	0	0	0	0	1	1	0
226	229	25	370	69	0	33	128	65
85	347	187	215	137	3	235	94	38
1	11	0	5	2	0	0	2	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
43	23	21	49	15	1	5	7	12
0	0	0	0	0	0	0	0	0
164	141	39	170	30	13	32	168	18
0	19	0	4	0	0	0	0	1
148	132	140	267	78	78	59	40	57
31	45	2	56	12	0	20	12	7
142	195	60	257	55	0	15	47	31
5	3	3	1	3	0	0	57	0
0	0	0	13	1	0	0	1	1
135	212	418	341	123	26	69	29	79
163	219	471	227	100	64	123	43	46
222	346	2660	288	1141	768	152	128	264
11	0	6	5	5	0	0	1	0
164	148	24	40	9	0	44	65	9
23	38	360	37	33	1	22	18	13
146	127	170	202	52	0	336	118	36
277	345	292	483	149	4	131	56	71
1	1	10	0	2	0	0	0	0
225	196	873	270	193	15	59	14	70
210	172	819	238	180	15	61	8	52
822	992	163	943	287	59	768	1229	221
6	4	6	0	3	0	1	2	1
53	134	49	102	40	0	125	54	22
178	184	6	157	52	0	139	438	45
472	545	2449	367	377	223	771	808	178
870	730	2842	1334	533	30	308	360	219
21	2	50	8	4	0	0	12	2
1285	945	2441	1643	460	34	346	300	317
134	105	388	226	71	5	72	24	62
1	0	0	0	0	0	0	1	0
745	579	820	856	208	7	177	182	185
307	422	1510	467	390	12	155	286	119
1	0	33	4	12	0	1	7	0
0	3	0	0	1	0	0	2	0
0	0	7	1	2	0	0	0	0
289	389	1715	348	441	69	648	238	516
190	122	1032	401	254	40	26	27	52
2	6	2	8	2	0	0	0	0
0	0	8	4	7	0	0	1	1
143	253	1054	373	319	47	126	188	101
388	820	481	775	205	5	147	266	267
1	1	0	0	0	0	0	4	0
3	8	6	0	8	1	1	3	2
3	0	5	5	4	0	0	2	0
1	2	6	6	4	0	8	12	1
27	117	171	99	63	2	16	57	19
483	387	1120	652	175	101	641	205	164
0	0	7	3	1	0	0	1	1
115	62	196	65	29	0	404	67	23
369	498	978	493	210	115	466	180	177
4	0	2	0	0	0	0	0	0
444	347	11	404	98	0	290	266	106
175	203	33	124	49	4	25	25	28
0	4	0	8	2	1	3	2	0
5	1	0	1	2	0	0	2	0
298	374	84	293	99	1	141	82	113
121	67	3589	236	446	85	2	3	106
4165	4318	31405	7397	3766	846	831	846	1413
0	3	49	2	8	2	0	0	1
234	311	1309	253	156	89	129	199	79
550	537	2584	697	368	109	61	33	189
8	8	361	26	33	1	0	0	3
0	0	2	4	0	0	1	0	0
16	13	97	15	4	1	0	1	3
1	0	28	5	4	0	0	2	0
18	7	36	16	9	0	0	3	9
149	264	48	283	63	0	56	78	49
0	5	0	2	1	0	0	0	1
607	460	68	669	138	2	102	163	140
57	5	0	22	14	1	6	9	4
7983	7423	5040	11292	2308	64	2106	2053	2299
4	0	0	6	1	0	0	0	1
31	39	46	52	33	0	24	12	10
77	71	21	109	19	0	25	24	13
0	7	0	1	0	0	0	2	0
0	4	52	12	32	0	0	0	10
68	67	20	168	22	0	0	2	32
7	0	0	4	0	0	0	0	0
3	0	0	0	0	0	0	0	0
1	0	0	2	0	0	0	0	0
59	28	7	108	24	0	98	6	31
0	0	0	0	0	0	0	0	0
0	11	6	0	2	0	0	0	0
1	0	0	0	0	0	0	0	0
1978	2498	992	3241	466	14	331	312	617
10	0	5	4	0	0	0	0	0
58	24	27	167	17	0	3	2	50
54	41	0	37	12	0	0	2	17
3812	3102	571	5435	841	7	2031	914	924
1698	1914	1232	2844	538	42	1791	1174	523
24	31	45	104	12	0	0	0	14
141	69	42	245	40	7	2	84	9
228	354	655	459	272	16	32	187	53
171	265	1954	244	1062	243	26	185	220
95	73	516	110	179	51	64	104	86
453	343	279	557	170	26	240	161	130
584	846	1058	514	586	590	372	662	248
0	0	4	1	7	34	0	0	5
75	53	112	21	29	0	25	18	11
1	0	0	0	0	0	0	0	0
179	224	1368	283	209	35	89	44	47
41	168	336	142	60	9	97	37	47
0	3	0	0	0	0	17	2	3
93	108	611	181	154	10	32	30	46
177	189	47	210	101	0	53	106	27
0	0	2	1	0	0	1	3	0
22	30	140	43	68	31	12	27	12
113	166	9	125	70	16	118	237	33
4	1	0	1	0	1	8	25	0
248	711	152	147	62	14	3274	812	61
118	73	311	134	65	17	47	69	16
291	312	768	369	136	2	106	296	98
511	489	790	663	203	2	249	404	156
14	16	54	25	8	0	0	1	7
180	181	23	184	62	0	135	147	54
10	14	1	1	0	0	31	4	2
2163	2142	4187	3340	1206	159	1068	744	665
0	1	7	5	1	0	6	4	1
2	2	4	4	7	0	10	5	0
92	216	65	159	78	2	139	322	40
4	20	0	7	5	0	0	17	1
0	1	0	2	0	0	2	0	0
883	953	112	1147	252	69	207	233	243
1	7	3	1	0	2	1	7	0
110	71	587	137	191	52	53	193	40
646	1264	2040	981	756	855	242	424	282
18	16	0	14	2	0	0	1	12
7	0	0	1	0	0	6	2	0
263	765	2836	664	815	1019	220	429	211
0	1	60	4	17	1	0	0	3
10	73	0	10	2	0	0	2	0
2	5	0	0	1	0	0	110	0
39	37	165	39	50	5	3	10	31
291	387	113	352	82	0	39	133	93
337	250	529	586	146	10	98	92	98
3	3	0	10	3	0	0	0	1
7	3	3	8	1	0	0	0	0
356	332	352	673	143	0	105	515	73
3	1	0	5	2	0	1	0	0
17	10	2	19	6	0	0	2	3
3542	2733	1193	6542	904	10	904	510	999
8	2	0	3	2	0	0	0	3
1	0	0	0	2	0	0	0	0
2	2	0	19	0	0	0	0	3
12	2	0	20	0	0	0	0	0
409	903	152	710	144	8	948	780	113
1	0	5	2	2	0	0	4	0
42	31	0	62	31	0	30	35	15
98	202	45	200	58	0	674	271	48
96	104	270	98	197	37	102	91	26
1	0	9	1	1	0	0	1	0
0	0	1	1	1	0	1	0	0
518	800	7360	1214	1306	155	440	696	448
338	192	1243	559	177	18	36	36	101
366	366	344	603	140	0	95	60	129
375	510	1391	642	369	19	811	722	174
138	355	477	118	178	1	241	291	70
312	755	166	579	142	16	257	516	118
781	853	51	814	199	1	207	235	194
3	9	0	13	1	0	0	0	1
128	222	112	127	116	117	91	108	97
81	122	198	119	46	2	113	143	17
151	323	549	273	127	23	15	44	65
34	17	277	37	20	0	6	0	3
133	565	1096	242	175	28	880	287	106
0	0	6	0	0	0	1	1	0
582	1134	1541	882	363	61	1191	464	190
0	7	1	4	3	0	0	3	0
124	279	791	250	304	166	89	371	87
76	102	864	65	195	36	13	14	33
205	594	128	390	114	10	226	220	109
3	31	1	3	2	0	0	8	3
289	413	3215	658	1104	198	151	102	198
249	370	362	365	113	14	144	157	84
600	616	929	719	341	17	340	327	131
4	9	382	17	60	8	2	38	4
364	994	44	404	208	33	1541	2303	124
799	1697	1513	910	553	101	1043	1353	256
0	0	0	0	0	0	0	0	0
539	549	1061	709	231	43	231	250	173
2	25	5	2	0	0	2	21	0
511	2055	277	523	323	25	1741	3559	209
3	0	0	0	1	0	0	4	0
334	546	945	528	211	20	170	268	124
193	305	1474	304	421	103	111	477	70
1186	1941	2187	1381	1140	182	1196	2159	378
6	80	11	6	11	0	9	42	1
38	2	0	4	1	0	2	2	1
0	0	0	0	1	0	1	0	0
390	214	1585	613	200	107	311	41	109
44	293	39	96	30	0	7	11	18
2932	6072	2004	3613	1658	223	3547	5427	1130
1	0	0	6	2	0	0	0	6
0	11	0	4	3	0	0	0	2
0	1	0	1	0	0	0	0	0
0	0	0	0	0	1	8	0	0
2	23	0	2	1	1	0	64	0
51	311	169	145	84	11	977	300	49
0	0	0	2	0	0	0	0	0
0	18	0	4	0	0	0	0	1
341	1284	1008	518	545	317	1094	2619	229
11	78	42	19	17	0	60	185	28
3	3	5	8	7	0	128	69	4
0	1	0	3	3	0	0	1	2
239	439	1556	242	854	21	306	472	101
312	796	882	583	920	1019	313	710	213
1	0	0	0	0	0	0	7	0
611	1032	872	634	247	12	597	632	159
4	0	0	1	1	0	1	0	1
0	0	0	0	0	0	0	0	1
1320	1343	3124	2001	708	245	1162	356	390
0	0	9	2	2	0	0	0	0
6	4	1	10	4	0	29	0	3
0	0	0	0	0	0	0	0	0
383	531	497	533	201	27	233	474	122
178	579	475	470	202	16	232	514	65
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
18	7	35	10	9	0	5	5	4
0	0	0	0	0	0	0	0	0
4	2	17	4	3	0	1	1	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	1	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
110	151	363	126	112	4	146	243	35
77	87	299	81	77	2	120	171	26
35	101	61	48	41	2	57	75	8
33	323	61	54	47	3	94	131	15
48	217	53	14	20	1	35	48	9
0	0	0	0	0	1	6	5	0
25	110	96	61	14	0	50	24	57
333	833	394	600	384	11	867	1131	145
19	2	1	10	8	0	8	84	1
12	116	116	56	18	7	10	44	4
363	512	1032	409	225	22	325	1139	87
3	7	32	3	21	0	17	406	0
2	3	2	0	0	0	0	7	1
113	174	77	100	26	1	45	68	38
60	69	3	44	8	0	18	91	13
6	7	1	8	4	0	5	28	5
9	47	165	33	36	9	85	465	6
1	2	0	3	2	0	12	28	0
133	462	126	123	92	55	381	796	43
0	2	10	2	5	0	4	10	12
57	286	1080	122	465	46	460	554	60
269	936	0	255	93	4	371	1016	74
295	551	1	219	21	37	93	295	21
511	1119	7	355	49	39	935	1727	46
0	0	0	2	0	0	0	2	0
530	733	463	690	200	0	160	319	245
4	4	5	6	5	0	0	3	2
44	40	1	19	4	0	25	64	1
1	0	0	6	3	0	2	3	0
1014	2211	855	1269	604	132	1989	3557	402
2	0	3	6	2	0	3	3	2
7	7	0	17	5	0	3	7	0
43	133	545	47	284	170	266	885	57
60	32	0	8	4	0	9	15	3
0	0	0	6	0	0	0	2	0
0	17	0	2	0	0	0	1	0
22	20	5	32	11	0	36	22	5
624	1352	4	538	141	5	236	1090	106
251	910	72	348	114	1	856	1002	68
0	12	0	1	7	0	2	5	0
0	0	0	2	1	0	3	13	0
8	8	1	0	0	0	0	2	0
51	220	71	46	44	34	850	743	10
0	8	0	0	1	0	1	1	0
0	7	0	1	0	0	2	9	0
17	128	49	78	62	1	138	248	17
18	36	38	51	37	1	73	65	13
70	304	26	216	49	10	179	430	37
1	9	34	5	25	6	48	117	9
1215	2827	5686	1519	982	147	3232	4830	330
248	297	135	420	75	0	326	165	68
1	0	0	0	0	0	0	0	0
80	161	2113	118	678	230	99	443	85
345	390	1357	353	650	260	341	618	153
0	3	0	0	0	0	1	6	0
0	3	0	0	3	2	21	71	1
0	0	0	0	0	0	0	0	0
35	73	63	57	12	4	47	344	9
17	4	17	16	3	0	2	0	0
48	119	14	53	32	1	68	159	5
87	204	14	71	37	1	109	361	13
4	32	22	8	40	11	81	208	45
42	77	12	46	64	13	66	291	20
1	0	0	3	2	0	0	0	7
2	4	2	4	5	3	10	54	1
219	1103	1097	253	662	583	790	1331	160
0	2	4	10	1	0	4	12	8
0	5	0	1	0	0	0	2	0
428	2088	4750	666	1743	4418	3915	712	526
7	6	1	9	10	0	0	1	0
26	0	23	4	12	0	2	2	0
7	90	0	0	0	0	2	0	0
1	0	6	0	0	0	0	3	0
7	7	0	8	3	0	0	10	3
1	4	0	3	1	1	12	10	2
0	3	0	2	2	0	2	5	1
1	7	51	1	2	0	0	8	0
29	68	7	16	18	0	193	551	38
0	0	0	1	3	0	0	12	2
97	273	350	79	148	229	325	454	45
328	898	390	402	261	69	698	1118	109
1	1	3	1	0	1	5	3	0
121	336	95	101	63	11	236	585	19
2	5	0	0	0	2	10	13	0
16	75	0	1	2	0	11	30	1
56	281	266	108	83	37	143	263	32
107	656	491	230	209	46	768	512	84
0	1	0	0	0	0	1	6	0
32	270	226	110	116	8	146	116	31
1	9	1	0	1	0	1	0	0
74	254	2125	201	412	36	28	86	106
0	2	0	1	0	0	1	2	0
50	227	1103	88	572	317	76	206	93
0	0	1	3	2	0	0	1	3
65	289	220	70	95	25	508	413	25
5	3	97	0	53	51	16	49	2
661	3250	47	312	103	415	21599	12867	62
0	1	16	2	2	1	56	16	0
0	0	0	3	3	1	28	5	0
0	1	0	6	0	0	9	11	0
53	93	430	17	105	2	56	125	16
136	369	556	130	165	2	121	230	39
2	0	5	9	9	0	1	13	2
121	217	70	75	83	1	95	158	16
31	26	476	50	116	127	20	15	86
532	1207	641	499	332	103	697	1167	146
126	59	0	30	20	0	23	166	8
23	110	0	9	3	0	78	42	8
132	478	254	72	295	320	309	1106	44
1	51	3	2	0	0	2	21	0
1	0	0	0	1	0	2	13	0
1279	1959	2322	1986	810	124	657	958	446
3	0	0	2	1	0	11	0	0
3	7	52	12	18	1	0	0	1
118	48	78	81	27	8	48	118	21
19	118	18	33	40	0	46	175	15
0	15	1	1	1	0	27	48	3
1	1	0	1	7	0	151	139	1
1	0	0	0	0	0	1	12	0
3	0	0	0	0	0	1	0	0
6	0	0	0	2	0	1	5	2
0	0	0	0	1	0	0	7	0
24	52	0	2	10	0	47	36	16
114	133	76	73	51	8	243	290	40
8	36	0	3	11	0	12	16	13
30	44	49	44	22	7	201	137	6
45	14	19	29	19	2	5	24	3
39	2	0	4	0	0	1	0	0
0	16	0	3	0	0	0	1	0
518	725	31	562	112	1	422	84	144
2	3	0	2	2	0	0	0	1
1015	993	217	949	230	1	229	300	263
577	971	604	792	208	42	266	377	162
354	436	704	634	205	9	74	98	91
0	4	0	1	0	0	0	0	1
0	4	3	22	3	0	1	3	0
2	4	0	1	0	0	0	0	0
1376	1210	2336	2170	590	154	267	779	345
1	6	5	3	1	3	7	14	1
329	296	274	387	78	2	80	458	73
13	2	12	9	4	0	0	9	0
0	21	33	10	0	0	0	0	1
39	41	206	34	30	64	19	31	30
2198	2966	2178	2949	762	40	5489	1095	482
67	102	164	67	50	1	56	10	15
0	0	0	1	0	0	0	0	0
647	1482	1085	654	304	4	228	159	147
1	3	96	19	24	1	3	3	5
93	98	412	85	176	61	191	19	42
5	4	79	18	12	0	4	2	5
589	492	723	936	238	22	220	80	193
0	4	1	0	0	0	0	0	0
3	0	2	4	4	0	0	0	3
4	0	0	2	2	0	0	1	0
5189	6079	991	6498	1236	10	3063	2378	1485
0	0	0	5	0	0	1	4	0
0	0	0	0	0	0	0	0	0
0	7	2	0	0	0	0	3	0
0	2	0	11	1	0	5	15	1
277	287	118	330	157	1	197	359	75
1	8	3	2	0	0	3	2	2
0	3	0	5	0	0	0	0	0
469	1126	1790	940	454	71	2970	1014	146
628	750	933	891	225	14	123	137	206
844	947	2676	1340	481	45	221	195	319
191	153	126	270	47	3	14	11	81
14	64	8	31	4	0	9	43	0
215	119	935	312	117	11	7	14	71
92	93	855	181	153	24	90	51	49
1479	1278	175	1466	292	10	994	528	260
63	117	11	154	19	0	35	29	23
2137	2394	1133	3059	589	29	1241	1073	626
47	15	30	58	8	0	0	5	16
235	676	268	274	232	5	204	777	212
0	2	0	1	1	0	6	34	0
116	484	147	155	142	1	108	441	149
0	8	4	5	4	0	2	11	0
0	5	0	0	0	0	0	4	0
0	0	3	1	0	0	0	1	0
5	26	0	8	4	0	1	0	0
46	80	1038	122	246	39	81	105	52
359	408	626	552	232	7	369	141	80
763	1031	224	787	228	5	1674	520	230
0	0	0	0	0	0	1	2	0
7	13	0	2	6	0	3	4	2
141	306	331	241	116	0	67	82	49
0	0	3	0	0	0	0	0	0
146	240	582	236	132	17	125	609	46
29	29	32	32	21	0	3	10	3
289	779	168	238	197	19	1426	1980	78
470	1265	1670	546	1058	678	1863	3424	380
238	365	29	58	18	18	6983	574	19
1444	1529	1930	1751	599	56	1337	901	405
2	0	13	6	1	0	0	0	1
3	5	18	10	3	3	10	43	0
8	52	5	5	0	0	3	10	0
12	22	64	8	58	1	7	45	10
149	121	338	29	135	2	330	194	33
0	1	0	0	2	0	11	3	0
0	1	0	5	1	0	0	0	0
2	0	1	9	2	0	0	0	2
1	0	0	2	2	0	0	0	1
47	66	235	67	50	0	7	31	25
788	1051	931	1059	333	35	467	263	265
0	0	0	0	1	0	1	0	0
3011	6809	1091	3622	1512	96	6184	5482	1037
174	578	86	203	165	61	833	277	38
2	0	0	3	0	0	0	0	1
2	0	0	1	0	0	0	0	0
1828	3122	269	2348	575	3	1259	1903	571
0	0	0	2	0	0	1	0	0
8	8	0	6	5	0	0	1	0
1401	1507	3138	1741	555	73	394	328	367
5	0	28	1	2	0	0	0	0
0	5	4	6	1	0	0	4	0
301	492	1030	274	287	70	309	375	111
9	3	0	6	1	0	88	4	0
2	2	0	3	0	0	0	2	5
